id	policy_loss	critic_loss	performance	generalization
102	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(next_state, (pi(state)|a)))))	mean(L2[(reward + ((v(next_state, (pi(state)|a)) - logprob((pi(state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8416942079354721	0.4703702403329208
103	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(next_state, (pi(state)|a)))))	mean(L2[(reward + ((min_last_axis(v(next_state, (pi(state)|a))) - logprob((pi(state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8384608755586133	0.471510329353063
104	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + ((min_last_axis(v(next_state, (pi(next_state)|a))) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8292889059719132	0.4718755945661704
105	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + ((v(next_state, (pi(state)|a)) - logprob((pi(state)|a)|pi(state))) * gamma)), v(state, action)])	0.819164743268103	0.47339016267542633
106	mean((logprob((pi(next_state)|a)|pi(next_state)) - min_last_axis(v(state, (pi(next_state)|a)))))	mean(L2[(reward + (v(next_state, (pi(next_state)|a)) * gamma)), v(state, action)])	0.8496223095453235	0.4219733954821177
107	mean((logprob((pi(next_state)|a)|pi(next_state)) - min_last_axis(v(state, (pi(next_state)|a)))))	mean(L2[(reward + ((v(next_state, (pi(next_state)|a)) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8492607868513765	0.4327908550500021
108	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(state, (pi(next_state)|a)))))	mean(L2[(reward + ((v(next_state, (pi(next_state)|a)) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8483526906922533	0.43401439190189084
109	mean((logprob((pi(state)|a)|pi(state)) - v(next_state, (pi(state)|a))))	mean(L2[(reward + ((v(next_state, (pi(state)|a)) - logprob((pi(state)|a)|pi(state))) * gamma)), v(state, action)])	0.848049162664643	0.43566677810458093
110	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(state, (pi(next_state)|a)))))	mean(L2[(reward + ((v(next_state, (pi(next_state)|a)) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8479544667760989	0.44679691603473914
111	mean((logprob((pi(next_state)|a)|pi(next_state)) - min_last_axis(v(state, (pi(next_state)|a)))))	mean(L2[(reward + ((v(next_state, (pi(next_state)|a)) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8478940828351309	0.4476638686081346
112	mean((logprob((pi(next_state)|a)|pi(next_state)) - min_last_axis(v(state, (pi(next_state)|a)))))	mean(L2[(reward + ((v(next_state, (pi(next_state)|a)) - logprob((pi(next_state)|a)|pi(state))) * gamma)), v(state, action)])	0.8477726854919826	0.45668455036559374
113	mean((logprob((pi(next_state)|a)|pi(next_state)) - min_last_axis(v(state, (pi(next_state)|a)))))	mean(L2[(reward + ((v(next_state, (pi(next_state)|a)) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8463405987753182	0.4607465221771378
114	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(next_state, (pi(state)|a)))))	mean(L2[(reward + ((v(next_state, (pi(state)|a)) - logprob((pi(state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8458889136327015	0.4615969501398195
115	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(next_state, (pi(state)|a)))))	mean(L2[(reward + ((v(next_state, (pi(next_state)|a)) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8439029714018841	0.4628165618582871
116	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + ((v(next_state, (pi(next_state)|a)) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8432321505646596	0.4633360307438013
117	mean((logprob((pi(state)|a)|pi(state)) - v(next_state, (pi(state)|a))))	mean(L2[(reward + ((v(next_state, (pi(state)|a)) - logprob((pi(state)|a)|pi(state))) * gamma)), v(state, action)])	0.8427973841704757	0.46535183392425694
118	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(state, (pi(next_state)|a)))))	mean(L2[(reward + ((v(next_state, (pi(next_state)|a)) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8416575582179895	0.46623895568274615
119	mean((logprob((pi(next_state)|a)|pi(next_state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + ((v(next_state, (pi(next_state)|a)) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8402657413335111	0.47024300213773135
120	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + ((min_last_axis(v(next_state, (pi(next_state)|a))) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8243310882321684	0.47184300743379276
121	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + ((min_last_axis(v(next_state, (pi(next_state)|a))) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8097553080250606	0.47225409924510836
122	mean((logprob((pi(next_state)|a)|pi(next_state)) - min_last_axis(v(state, (pi(next_state)|a)))))	mean(L2[(reward + (v(next_state, (pi(next_state)|a)) * gamma)), v(state, action)])	0.849444677951085	0.40884324536669364
123	mean((logprob((pi(next_state)|a)|pi(next_state)) - min_last_axis(v(state, (pi(next_state)|a)))))	mean(L2[(reward + (v(next_state, (pi(next_state)|a)) * gamma)), v(state, action)])	0.8491980295697187	0.4217893639058382
124	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(state, (pi(next_state)|a)))))	mean(L2[(reward + ((min_last_axis(v(next_state, (pi(next_state)|a))) - logprob((pi(state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.848604242192304	0.42296533147666343
125	mean((logprob((pi(next_state)|a)|pi(next_state)) - v(state, (pi(next_state)|a))))	mean(L2[(reward + ((v(next_state, (pi(next_state)|a)) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8481418404590652	0.43238340176063994
126	mean((logprob((pi(next_state)|a)|pi(next_state)) - min_last_axis(v(state, (pi(next_state)|a)))))	mean(L2[(reward + ((v(next_state, (pi(next_state)|a)) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8478839691655912	0.44497698122582807
127	mean((logprob((pi(state)|a)|pi(state)) - v(next_state, (pi(state)|a))))	mean(L2[(reward + ((v(next_state, (pi(state)|a)) - logprob((pi(state)|a)|pi(state))) * gamma)), v(state, action)])	0.8477434639604514	0.45015074867595545
128	mean((logprob((pi(next_state)|a)|pi(next_state)) - min_last_axis(v(state, (pi(next_state)|a)))))	mean(L2[(reward + ((v(next_state, (pi(next_state)|a)) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8477244716539828	0.4541096572857612
129	mean((logprob((pi(state)|a)|pi(state)) - v(next_state, (pi(state)|a))))	mean(L2[(reward + ((v(next_state, (pi(state)|a)) - logprob((pi(state)|a)|pi(state))) * gamma)), v(state, action)])	0.8476047948734655	0.45509994254502145
130	mean((logprob((pi(next_state)|a)|pi(next_state)) - min_last_axis(v(state, (pi(next_state)|a)))))	mean(L2[(reward + ((v(next_state, (pi(next_state)|a)) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8469121600544408	0.45658467117288015
131	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(state, (pi(next_state)|a)))))	mean(L2[(reward + ((v(next_state, (pi(next_state)|a)) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8462461129485381	0.4577005256154631
132	mean((logprob((pi(state)|a)|pi(state)) - v(next_state, (pi(state)|a))))	mean(L2[(reward + ((v(next_state, (pi(state)|a)) - logprob((pi(state)|a)|pi(state))) * gamma)), v(state, action)])	0.8456347428530705	0.45994132072971877
133	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + ((v(next_state, (pi(next_state)|a)) - logprob((pi(next_state)|a)|pi(state))) * gamma)), v(state, action)])	0.8456027425132048	0.46106743405748235
134	mean((logprob((pi(next_state)|a)|pi(next_state)) - min_last_axis(v(state, (pi(next_state)|a)))))	mean(L2[(reward + ((v(next_state, (pi(next_state)|a)) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8429674003522836	0.46241310436432537
135	mean((logprob((pi(next_state)|a)|pi(next_state)) - min_last_axis(v(state, (pi(next_state)|a)))))	mean(L2[(reward + ((v(next_state, (pi(next_state)|a)) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.842096276552771	0.4645389862270686
136	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + ((v(next_state, (pi(next_state)|a)) - logprob((pi(state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8405357415421817	0.46466776469312854
137	mean((logprob((pi(state)|a)|pi(state)) - v(next_state, (pi(state)|a))))	mean(L2[(reward + ((v(next_state, (pi(state)|a)) - logprob((pi(state)|a)|pi(state))) * gamma)), v(state, action)])	0.8403696132436523	0.4659669147879971
138	mean((logprob((pi(next_state)|a)|pi(next_state)) - min_last_axis(v(state, (pi(next_state)|a)))))	mean(L2[(reward + ((v(next_state, (pi(next_state)|a)) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8388037270780717	0.4681160814222883
139	mean((logprob((pi(state)|a)|pi(state)) - v(next_state, (pi(state)|a))))	mean(L2[(reward + ((v(next_state, (pi(state)|a)) - logprob((pi(state)|a)|pi(state))) * gamma)), v(state, action)])	0.8384413261957292	0.46946933929878115
140	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + ((min_last_axis(v(next_state, (pi(next_state)|a))) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8186858624204688	0.4715907927099283
141	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + ((min_last_axis(v(next_state, (pi(next_state)|a))) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8073669244793655	0.4716124609233633
142	mean((logprob((pi(next_state)|a)|pi(next_state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + (v(next_state, (pi(next_state)|a)) * gamma)), v(state, action)])	0.8491120353900163	0.41933294572216495
143	mean((logprob((pi(next_state)|a)|pi(next_state)) - min_last_axis(v(state, (pi(next_state)|a)))))	mean(L2[(reward + (v(next_state, (pi(next_state)|a)) * gamma)), v(state, action)])	0.8480660777944082	0.42409922566017194
144	mean((logprob((pi(next_state)|a)|pi(next_state)) - min_last_axis(v(state, (pi(next_state)|a)))))	mean(L2[(reward + ((v(next_state, (pi(next_state)|a)) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.848027313729014	0.43118827441802593
145	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + (v(next_state, (pi(next_state)|a)) * gamma)), v(state, action)])	0.847963061452532	0.4314904552065385
146	mean((logprob((pi(next_state)|a)|pi(next_state)) - min_last_axis(v(state, (pi(next_state)|a)))))	mean(L2[(reward + ((v(next_state, (pi(next_state)|a)) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8477841893681528	0.4416722601065172
147	mean((logprob((pi(next_state)|a)|pi(next_state)) - min_last_axis(v(state, (pi(next_state)|a)))))	mean(L2[(reward + ((v(next_state, (pi(next_state)|a)) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8476048560530137	0.4538900420069277
148	mean((logprob((pi(next_state)|a)|pi(next_state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + ((v(next_state, (pi(next_state)|a)) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8474983577422428	0.45465986352196464
149	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(state, (pi(next_state)|a)))))	mean(L2[(reward + ((v(next_state, (pi(next_state)|a)) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8463604424574924	0.45549925918964146
150	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(state, (pi(next_state)|a)))))	mean(L2[(reward + ((v(next_state, (pi(next_state)|a)) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8461669766211907	0.4572677654165472
151	mean((logprob((pi(next_state)|a)|pi(next_state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + ((v(next_state, (pi(next_state)|a)) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8461511158309011	0.45769137557801226
152	mean((logprob((pi(next_state)|a)|pi(next_state)) - v(state, (pi(next_state)|a))))	mean(L2[(reward + ((v(next_state, (pi(next_state)|a)) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8453336071883584	0.4604412318737377
153	mean((logprob((pi(state)|a)|pi(state)) - v(next_state, (pi(state)|a))))	mean(L2[(reward + ((v(next_state, (pi(state)|a)) - logprob((pi(state)|a)|pi(state))) * gamma)), v(state, action)])	0.8451670038076934	0.460479407082866
154	mean((logprob((pi(state)|a)|pi(state)) - v(next_state, (pi(state)|a))))	mean(L2[(reward + ((v(next_state, (pi(state)|a)) - logprob((pi(state)|a)|pi(state))) * gamma)), v(state, action)])	0.8445500292097785	0.46070580185214866
155	mean((logprob((pi(next_state)|a)|pi(next_state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + ((v(next_state, (pi(next_state)|a)) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8413871713052719	0.46120772272460764
156	mean((logprob((pi(next_state)|a)|pi(next_state)) - min_last_axis(v(state, (pi(next_state)|a)))))	mean(L2[(reward + ((v(next_state, (pi(next_state)|a)) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8385093438366135	0.46245376331212934
157	mean((logprob((pi(next_state)|a)|pi(next_state)) - min_last_axis(v(state, (pi(next_state)|a)))))	mean(L2[(reward + ((v(next_state, (pi(next_state)|a)) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8383021516186935	0.4630434969293658
158	mean((logprob((pi(next_state)|a)|pi(next_state)) - min_last_axis(v(state, (pi(next_state)|a)))))	mean(L2[(reward + ((v(next_state, (pi(next_state)|a)) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8381710409070975	0.46641576538844676
159	mean((logprob((pi(next_state)|a)|pi(next_state)) - min_last_axis(v(state, (pi(next_state)|a)))))	mean(L2[(reward + ((v(next_state, (pi(next_state)|a)) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8378481988868985	0.46809837339177224
160	mean((logprob((pi(next_state)|a)|pi(next_state)) - min_last_axis(v(state, (pi(next_state)|a)))))	mean(L2[(reward + ((v(next_state, (pi(next_state)|a)) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8354494936653724	0.46912680701457066
161	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(next_state, (pi(state)|a)))))	mean(L2[(reward + ((v(next_state, (pi(state)|a)) - logprob((pi(state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8283183675624889	0.46922490176390685
162	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + ((min_last_axis(v(next_state, (pi(next_state)|a))) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8229915396697686	0.469423206642304
163	mean((logprob((pi(next_state)|a)|pi(next_state)) - min_last_axis(v(state, (pi(next_state)|a)))))	mean(L2[(reward + (v(next_state, (pi(next_state)|a)) * gamma)), v(state, action)])	0.8486978279156232	0.41154108074345325
164	mean((logprob((pi(next_state)|a)|pi(next_state)) - min_last_axis(v(state, (pi(next_state)|a)))))	mean(L2[(reward + ((min_last_axis(v(next_state, (pi(next_state)|a))) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8483649766960124	0.41507178439688935
165	mean((logprob((pi(next_state)|a)|pi(next_state)) - min_last_axis(v(state, (pi(next_state)|a)))))	mean(L2[(reward + ((v(next_state, (pi(next_state)|a)) - logprob((pi(next_state)|a)|pi(state))) * gamma)), v(state, action)])	0.8479702938079173	0.42643365205077255
166	mean((logprob((pi(next_state)|a)|pi(next_state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + ((v(next_state, (pi(next_state)|a)) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8477865391049724	0.4275410442272274
167	mean((logprob((pi(next_state)|a)|pi(next_state)) - min_last_axis(v(state, (pi(next_state)|a)))))	mean(L2[(reward + ((v(next_state, (pi(next_state)|a)) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8477562168795728	0.4292829914094396
168	mean((logprob((pi(next_state)|a)|pi(next_state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + ((v(next_state, (pi(next_state)|a)) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8476225642922173	0.4379092737093472
169	mean((logprob((pi(next_state)|a)|pi(next_state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + ((v(next_state, (pi(next_state)|a)) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8475969642338599	0.4465707473982998
170	mean((logprob((pi(next_state)|a)|pi(next_state)) - v(state, (pi(next_state)|a))))	mean(L2[(reward + ((v(next_state, (pi(next_state)|a)) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8474104624686145	0.45392713559602366
171	mean((logprob((pi(next_state)|a)|pi(next_state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + ((v(next_state, (pi(next_state)|a)) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8467340115884961	0.4545343254080007
172	mean((logprob((pi(next_state)|a)|pi(next_state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + ((v(next_state, (pi(next_state)|a)) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8460990168990241	0.4563185751709841
173	mean((logprob((pi(next_state)|a)|pi(next_state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + ((v(next_state, (pi(next_state)|a)) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8459061696184383	0.4569580675101555
174	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + ((v(next_state, (pi(next_state)|a)) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8446897540885394	0.45922598747717014
175	mean((logprob((pi(state)|a)|pi(state)) - min_last_axis(v(state, (pi(state)|a)))))	mean(L2[(reward + ((min_last_axis(v(next_state, (pi(next_state)|a))) - logprob((pi(next_state)|a)|pi(next_state))) * gamma)), v(state, action)])	0.8433017489658979	0.46046006118055227
